id,name,volume,tets,small,regina_small,nonnormal_iso,LW_dim,LW_euler,LW_comps,LW_dim_comps,LW_euler_comps,LW_inhom_comp,LW_max_vert_face,LW_verts_comp,LW_num_max_faces,tri_used,ess_face_time,regina_small_time,gen_func_time,by_genus_time,vertex_surfaces,vertex_genera,max_faces,all_faces,LW_euler_bound,gen_func,by_genus,by_genus_naive
35258,o9_29685,7.2165159066054,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 5]",5.0,jLALvQQbcbeghihiihxwnbjnnbf,6.46851396560669,,1.06206297874451,245.481116056442,"{""N13"":[0,0,2,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0],""N14"":[0,0,2,0,1,0,0,2,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4],""N9"":[0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1],""N3"":[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0],""N4"":[0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0],""N7"":[0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,2]}","{""N13"":3,""N14"":3,""N9"":2,""N3"":2,""N4"":2,""N7"":2}","[{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N9"",""N14""]},{""dim"":1,""verts"":[""N9"",""N13""]},{""dim"":1,""verts"":[""N4"",""N13""]},{""dim"":1,""verts"":[""N7"",""N14""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N9"",""N14""]},{""dim"":1,""verts"":[""N9"",""N13""]},{""dim"":1,""verts"":[""N4"",""N13""]},{""dim"":1,""verts"":[""N7"",""N14""]}]",-8.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4]"
38272,o9_33910,7.50041244624622,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[4],3.0,jLLLLQQacfiigghhijkgitsraaw,3.32765889167786,,1.04630184173584,107.941901922226,"{""N8"":[0,2,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,1,0,0],""N9"":[0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0],""N11"":[0,4,0,0,0,0,0,0,4,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0],""N6"":[0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0]}","{""N8"":2,""N9"":2,""N11"":3,""N6"":2}","[{""dim"":1,""verts"":[""N8"",""N9""]},{""dim"":1,""verts"":[""N9"",""N11""]},{""dim"":1,""verts"":[""N6"",""N11""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N11""]},{""dim"":1,""verts"":[""N8"",""N9""]},{""dim"":1,""verts"":[""N9"",""N11""]},{""dim"":1,""verts"":[""N6"",""N11""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
38654,o9_34491,7.54215273450682,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLLQQacfgfhiihijbgjrpxppn,0.812274932861328,,0.834964036941528,36.3260309696198,"{""N8"":[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0],""N5"":[0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0]}","{""N8"":2,""N5"":2}","[{""dim"":1,""verts"":[""N5"",""N8""]}]","[{""dim"":0,""verts"":[""N5""]},{""dim"":0,""verts"":[""N8""]},{""dim"":1,""verts"":[""N5"",""N8""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
39043,o9_35085,7.58542239244174,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLLAPQcdegeihhiiqrutqxxdlr,10.583310842514,,0.202574014663696,50.660472869873,"{""N9"":[2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0],""N2"":[0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0],""N5"":[0,0,1,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0]}","{""N9"":2,""N2"":2,""N5"":2}","[{""dim"":1,""verts"":[""N2"",""N9""]},{""dim"":1,""verts"":[""N2"",""N5""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N2""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N2"",""N9""]},{""dim"":1,""verts"":[""N2"",""N5""]}]",-12.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4,4,8,4]"
39141,o9_35228,7.60040556990656,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLwLLQQacgifghihijnjlsvheqj,0.672643899917603,,0.411023139953613,35.5870158672333,"{""N8"":[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2],""N4"":[0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1]}","{""N8"":2,""N4"":2}","[{""dim"":1,""verts"":[""N4"",""N8""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N4""]},{""dim"":1,""verts"":[""N4"",""N8""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
39352,o9_35545,7.62545923651103,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLMPQbdefhhggiidwaqkkjkuk,1.65400290489197,,0.442821979522705,12.1505558490753,"{""N12"":[0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,2],""N16"":[4,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,2]}","{""N12"":4,""N16"":4}","[{""dim"":1,""verts"":[""N12"",""N16""]}]","[{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N16""]},{""dim"":1,""verts"":[""N12"",""N16""]}]",-6.0,(-x^6 + 5*x^3)/(x^6 - 2*x^3 + 1),"[0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,5]"
39444,o9_35675,7.63749455840802,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLAwAQcecdfghhiilhccqeifxk,1.98658800125122,,0.749232053756714,79.0600440502167,"{""N9"":[1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0],""N2"":[0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0],""N6"":[0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0]}","{""N9"":2,""N2"":2,""N6"":2}","[{""dim"":1,""verts"":[""N2"",""N9""]},{""dim"":1,""verts"":[""N2"",""N6""]}]","[{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N2""]},{""dim"":1,""verts"":[""N2"",""N9""]},{""dim"":1,""verts"":[""N2"",""N6""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
39516,o9_35776,7.64438828468649,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[4],3.0,jLLLPMQacefghihiinksbjaxxtv,3.90405201911926,,1.13756513595581,104.885898113251,"{""N9"":[1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0],""N10"":[1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0],""N11"":[2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,2,1,0,0],""N7"":[1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0]}","{""N9"":2,""N10"":2,""N11"":3,""N7"":2}","[{""dim"":1,""verts"":[""N7"",""N11""]},{""dim"":1,""verts"":[""N9"",""N11""]},{""dim"":1,""verts"":[""N9"",""N10""]}]","[{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N7"",""N11""]},{""dim"":1,""verts"":[""N9"",""N11""]},{""dim"":1,""verts"":[""N9"",""N10""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
39519,o9_35780,7.64488838666841,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[5],4.0,jLLLAAQbcgfehhihitsmuumuqpk,65.5038909912109,,2.82003092765808,77.4436438083649,"{""N8"":[0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2],""N12"":[0,0,0,4,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,4,0,3,0,0,0,0,4],""N11"":[0,2,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,2],""N14"":[0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,8,0,5,0,0,0,0,4],""N13"":[0,0,4,0,0,0,4,0,0,0,4,0,3,0,0,0,4,0,0,0,0,1,0,0,0,0,4]}","{""N8"":4,""N12"":7,""N11"":4,""N14"":7,""N13"":7}","[{""dim"":1,""verts"":[""N11"",""N14""]},{""dim"":1,""verts"":[""N8"",""N13""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N12"",""N14""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N14""]},{""dim"":1,""verts"":[""N11"",""N14""]},{""dim"":1,""verts"":[""N8"",""N13""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N12"",""N14""]}]",-18.0,(-x^6 + 5*x^3)/(x^6 - 2*x^3 + 1),"[0,0,5,0,0,4,0,0,8,0,0,8,0,0,16,0,0,8,0,0]","[0,0,5,0,0,4,0,0,8]"
39676,o9_36020,7.66375433937553,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[5],4.0,jLLLLQQbcfgihghhitstcjscofj,6.6991810798645,,2.5888078212738,138.543430089951,"{""N12"":[2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0],""N1"":[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0],""N13"":[0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0],""N14"":[4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0],""N7"":[0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0]}","{""N12"":2,""N1"":2,""N13"":3,""N14"":3,""N7"":2}","[{""dim"":1,""verts"":[""N7"",""N13""]},{""dim"":1,""verts"":[""N12"",""N14""]},{""dim"":1,""verts"":[""N1"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N14""]},{""dim"":1,""verts"":[""N7"",""N13""]},{""dim"":1,""verts"":[""N12"",""N14""]},{""dim"":1,""verts"":[""N1"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
39990,o9_36507,7.70220403767422,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLAwAQcecdfghhiilhccqeifxj,2.07626795768738,,0.767648935317993,55.0615820884705,"{""N9"":[1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0],""N2"":[0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0],""N6"":[0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0]}","{""N9"":2,""N2"":2,""N6"":2}","[{""dim"":1,""verts"":[""N2"",""N9""]},{""dim"":1,""verts"":[""N2"",""N6""]}]","[{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N2""]},{""dim"":1,""verts"":[""N2"",""N9""]},{""dim"":1,""verts"":[""N2"",""N6""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
40024,o9_36578,7.70691180281012,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[9],8.0,jLLLLQQacfggihihinkgkghppmj,7.57930111885071,,2.84592700004578,439.858556032181,"{""N12"":[1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0],""N10"":[0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0],""N17"":[1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2],""N14"":[0,0,2,0,0,2,2,0,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0],""N15"":[0,0,2,2,0,0,0,0,2,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,4,0,0],""N18"":[1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0],""N8"":[0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0],""N4"":[0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0],""N6"":[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1]}","{""N12"":2,""N10"":2,""N17"":3,""N14"":3,""N15"":3,""N18"":3,""N8"":2,""N4"":2,""N6"":2}","[{""dim"":1,""verts"":[""N6"",""N17""]},{""dim"":1,""verts"":[""N12"",""N18""]},{""dim"":1,""verts"":[""N12"",""N17""]},{""dim"":1,""verts"":[""N10"",""N15""]},{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N8"",""N15""]},{""dim"":1,""verts"":[""N4"",""N14""]},{""dim"":1,""verts"":[""N8"",""N18""]}]","[{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N15""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N18""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N17""]},{""dim"":1,""verts"":[""N6"",""N17""]},{""dim"":1,""verts"":[""N12"",""N18""]},{""dim"":1,""verts"":[""N12"",""N17""]},{""dim"":1,""verts"":[""N10"",""N15""]},{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N8"",""N15""]},{""dim"":1,""verts"":[""N4"",""N14""]},{""dim"":1,""verts"":[""N8"",""N18""]}]",-8.0,(-x^2 + 5*x)/(x^2 - 2*x + 1),"[5,4,8,8,16,8,24,16,24,16,40,16,48,24,32,32,64,24,72,32]","[5,4,8,8]"
40090,o9_36699,7.71718460869255,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLLAAQcegffghiiihuhaxsridi,3.26977491378784,,0.766201019287109,74.1908662319183,"{""N3"":[0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0],""N6"":[0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1],""N11"":[0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0]}","{""N3"":2,""N6"":2,""N11"":3}","[{""dim"":1,""verts"":[""N3"",""N11""]},{""dim"":1,""verts"":[""N6"",""N11""]}]","[{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N3"",""N11""]},{""dim"":1,""verts"":[""N6"",""N11""]}]",-6.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1,2]"
40091,o9_36700,7.71718460869256,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLLLQQacfihhgihinkgmamfpdu,2.11764883995056,,0.808220863342285,79.2560889720917,"{""N8"":[0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0],""N11"":[0,0,2,0,0,2,2,0,0,0,4,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0],""N4"":[0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0]}","{""N8"":2,""N11"":3,""N4"":2}","[{""dim"":1,""verts"":[""N8"",""N11""]},{""dim"":1,""verts"":[""N4"",""N11""]}]","[{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N11""]},{""dim"":1,""verts"":[""N8"",""N11""]},{""dim"":1,""verts"":[""N4"",""N11""]}]",-6.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1,2]"
40110,o9_36737,7.72036050682511,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[4],3.0,jLLLPMQacefghihiijksbjaxxtv,3.84465003013611,,2.32258105278015,155.526280879974,"{""N9"":[1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0],""N10"":[1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0],""N13"":[2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,2,1,0,0],""N7"":[1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0]}","{""N9"":2,""N10"":2,""N13"":3,""N7"":2}","[{""dim"":1,""verts"":[""N7"",""N13""]},{""dim"":1,""verts"":[""N9"",""N10""]},{""dim"":1,""verts"":[""N9"",""N13""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N7"",""N13""]},{""dim"":1,""verts"":[""N9"",""N10""]},{""dim"":1,""verts"":[""N9"",""N13""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]"
40137,o9_36784,7.72306616068025,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLLLQQcdgigfhhiihshsssvcss,2.30023384094238,,0.817214012145996,79.7425498962402,"{""N11"":[2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0],""N4"":[0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1],""N7"":[0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,2]}","{""N11"":2,""N4"":2,""N7"":2}","[{""dim"":1,""verts"":[""N4"",""N7""]},{""dim"":1,""verts"":[""N4"",""N11""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N11""]},{""dim"":1,""verts"":[""N4"",""N7""]},{""dim"":1,""verts"":[""N4"",""N11""]}]",-6.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,0,0]"
40251,o9_36966,7.73790809763643,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLvAQQacgfghihiinkwbwiuexk,1.45889902114868,,0.826135873794556,69.5434768199921,"{""N10"":[1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1],""N11"":[1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2],""N7"":[1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0]}","{""N10"":2,""N11"":2,""N7"":2}","[{""dim"":1,""verts"":[""N10"",""N11""]},{""dim"":1,""verts"":[""N7"",""N10""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N11""]},{""dim"":1,""verts"":[""N10"",""N11""]},{""dim"":1,""verts"":[""N7"",""N10""]}]",-4.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2]"
40315,o9_37067,7.74567544168523,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLLMPQcdefhighiihslevafvud,0.866008043289185,,0.828262090682983,91.4974660873413,"{""N1"":[0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,0],""N6"":[0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0],""N7"":[0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0]}","{""N1"":2,""N6"":2,""N7"":2}","[{""dim"":1,""verts"":[""N6"",""N7""]},{""dim"":1,""verts"":[""N1"",""N6""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N6"",""N7""]},{""dim"":1,""verts"":[""N1"",""N6""]}]",-4.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,0]"
40325,o9_37085,7.74638888705057,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLvMQQcdfgiighhihsqgcrsokg,0.291271924972534,,0.982163906097412,43.0960321426392,"{""N3"":[0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1],""N4"":[0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]}","{""N3"":2,""N4"":2}","[{""dim"":1,""verts"":[""N3"",""N4""]}]","[{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N4""]},{""dim"":1,""verts"":[""N3"",""N4""]}]",-2.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[2]
40459,o9_37315,7.76464723039404,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLLQQacfgfhiihinbgjrpxppn,0.602303028106689,,0.445220947265625,36.8237798213959,"{""N8"":[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0],""N5"":[0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0]}","{""N8"":2,""N5"":2}","[{""dim"":1,""verts"":[""N5"",""N8""]}]","[{""dim"":0,""verts"":[""N5""]},{""dim"":0,""verts"":[""N8""]},{""dim"":1,""verts"":[""N5"",""N8""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
40547,o9_37457,7.77532247898945,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[3],2.0,jLLPLPQacefhighiijkigiuarcs,0.877245903015137,,0.788196086883545,63.4185678958893,"{""N8"":[0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1],""N9"":[0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0],""N7"":[0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0]}","{""N8"":2,""N9"":2,""N7"":2}","[{""dim"":1,""verts"":[""N8"",""N9""]},{""dim"":1,""verts"":[""N7"",""N9""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N7""]},{""dim"":1,""verts"":[""N8"",""N9""]},{""dim"":1,""verts"":[""N7"",""N9""]}]",-4.0,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2]"
40890,o9_37999,7.81948682163675,9,-1,,0.0,1.0,1.0,1.0,[1],[1],0.0,2.0,[2],1.0,jLLLAAQbcefgghiiitsudlwaxwn,1.30756807327271,,0.925069093704224,17.6531071662903,"{""N11"":[1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0],""N6"":[0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0]}","{""N11"":2,""N6"":2}","[{""dim"":1,""verts"":[""N6"",""N11""]}]","[{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N6"",""N11""]}]",-4.0,(-x^2 + 2*x)/(x^2 - 2*x + 1),"[2,1,2,2,4,2,6,4,6,4,10,4,12,6,8,8,16,6,18,8]","[2,1]"
